6.5,7,7,6.5
7,7.05,7.05,7
7,7,7,7
7.1,7.1,7.1,7.1
7.2,8,8,7.05
7.4,8,8,7.4
7.3,8,8,7.05
7,8,8,6.1
7.05,8,8,7.05
7.05,8,8,7.05
7.35,7.8,7.8,7
6.75,7.95,7.95,6.75
6.65,8,8,6.65
7.05,8,8,7.05
7,8,8,7
7.5,8,8,7.5
7.5,8,8,7.5
7.75,8,8,7.75
8,8,8,8
7.5,8,8,7.5
7.5,8,8,7.5
7.5,8,8,7.5
7.5,8,8,7.5
7.75,8,9,7.25
8,8,8,8
8,8,8,8
8,8,8,8
8,8,8,8
8.5,8.5,8.5,8.5
8.5,8.5,8.5,8.5
8.5,8.5,8.5,8.5
8.75,8.5,9,8.5
8.5,8.5,8.5,8.5
8.5,8.5,8.5,8.5
8.5,8.5,8.5,8.5
8.5,8.75,8.75,8.5
8.5,8.5,8.5,8.5
8.75,8.5,8.75,8.5
8.5,10,10,8.5
8.5,8.5,8.5,8.5
9,9,9.25,9
9.25,9.25,9.25,9.25
9,9,9.25,9
9,10,10,9
9,9,9,9
9,9,9,9
9,9,9,9
9,9,9,9
9,9,9,9
9,9.25,9.25,9
9,9,9,9
9,9,9,9
9,9,9,9
9,9,9,9
9,9,9,9
9,10.5,10.5,9
9,9,9,9
10.5,9,11,9
9,9,9,9
9,9,9,9
9,11,11,9
9,9,9,9
9,9,9,9
9,9,9,9
9,9,9,9
9,9,9,9
9,9,9,9
9,9,9,9
9.25,10.5,10.5,9.25
11,11,11,11
9,9,9,9
9,9,9,9
9,9.5,9.5,9
9.5,9,9.5,9
9,10.5,10.5,9
8.75,8.75,8.75,8.75
9,9,9,9
9,9.25,9.25,9
9,10,10,9
9,9.75,9.75,9
9,9.25,9.25,9
9.25,10.5,10.5,9
9.25,9.25,9.25,9.25
9,10,10,9
9.25,9.25,9.25,9.25
9,9.5,9.5,9
9.5,12,12,9.5
10,12,12,10
9.9,10.2,10.8,9
9.2,9,9.4,9
9.2,10.4,10.4,9.2
9.1,10.1,10.1,9
9.1,10.7,10.7,9
9,10.5,10.5,9
9,10.7,10.7,9
9,11,11.5,9
9,11,11,9
9,9.7,9.7,9
7.2,7.2,7.2,7.2
9,9.6,9.6,9
9,9.8,9.8,9
9,10.2,10.2,9
9,10.4,10.4,9
9,10,10,9
9,9,9,9
9.1,9.5,9.5,9
9.5,9.4,9.8,9.4
9.8,10.6,10.6,9.8
9.6,10.4,10.4,9.6
9.9,11,11,9.8
10,11,11,10
10.5,11,11,10.1
9.6,9.8,10,9.6
9.9,10.2,10.2,9.9
9.8,9.6,10.6,9.6
9.6,9.5,9.6,9.5
9.6,9.8,9.8,9.6
9.8,10.4,10.4,9.8
9.9,11.6,11.6,9.9
10,10.6,10.6,9.8
10.2,10.8,10.8,9.8
10,11,11,10
10,11.2,11.2,10
10.4,11.8,11.8,10.2
10.2,12.4,12.4,10.2
10.2,12.2,12.2,10.2
10.2,10.2,10.2,10.2
10.25,12,12,10.25
10.25,10.75,10.75,10.25
10,10.5,10.5,10
10.5,10.5,10.5,10.5
7.25,7.25,7.25,7.25
10.25,10.25,10.25,10.25
10.25,10.25,10.25,10.25
10.5,11.5,11.5,10.5
10.5,10.5,10.5,10.5
10.75,10.75,10.75,10.75
11,12.75,12.75,11
11,11,11,11
11.25,11.25,11.25,11.25
11.25,11,11.75,11
11,11,11,11
11,11,11,11
11,12,12,11
12,13.5,13.5,12
12,12,12,12
12,12.25,12.25,12
12,12,12.25,12
12.25,13,13,12
12.25,13.75,13.75,12
12.5,13.5,13.5,12.5
12.75,14,14,12.5
12.5,15,15,12.5
13.25,14,14,13
12,12.5,12.5,12
12,12.25,12.25,12
12,12,12.25,12
12.25,13.25,13.25,12.25
12.5,13.25,13.25,12.25
12.25,12.25,12.75,12
13,12,13,12
12,12,12.25,12
12,12,12.25,12
12.5,13.5,13.5,12.25
12.5,14,14,12.5
13,14.5,14.5,13
13,14.75,14.75,13
13.5,14.75,14.75,13
13,14.25,14.25,13
13,14.75,14.75,13
13.5,15,15,13.5
14,14.75,14.75,14
14,14,14.25,14
14,15.5,15.5,14
14.25,16,16,14
15.5,15.5,16,14.5
15,14,16,13
13.5,11.75,13.5,11.75
12.5,12.25,12.5,12.25
12,12,12.25,12
12,12,12,12
12,12.25,12.25,12
12,12,12.25,12
12.25,12,12.5,12
12.25,12,12.25,12
12.5,12.5,12.75,12.5
12.75,12.75,13.25,12.5
12.5,14,14,12.5
12.75,12.25,14.5,12.25
12.5,12.5,12.5,12.5
12.25,12.5,12.5,12.25
12.75,12.75,13.5,12.5
12.5,12.75,12.75,12.5
12.75,12.25,13,12.25
12.25,12.5,12.5,12.25
12.25,12.25,12.5,12.25
12,12.25,12.5,12
12,11.75,12,11.5
11.5,11.5,11.75,11.5
11.75,11.75,11.75,11.5
11.75,12,12,11.75
11.75,11.75,11.75,11.75
11.75,11.75,11.75,11.75
11.75,12.25,12.25,11.5
12.25,12.25,12.25,12.25
12.25,12.5,12.5,12.25
12.5,13,13,12.5
13,13,13.25,13
13,13,13.5,13
13.25,13.5,13.5,13
13.75,13.5,13.75,13.25
13.75,13.5,13.75,13
13.25,13.25,14,13
13.5,13.75,14,13.5
13.75,14,14,13.5
11.5,11.75,11.75,11.5
12,11.75,12.25,11.75
11.75,11.5,11.75,11.5
11.75,12,12,11.5
11.75,12,12.25,11.5
11.75,12.25,12.25,11.75
12.25,12.75,12.75,12
12.75,12.75,13,12.75
12.75,12.25,13,12.25
12.5,11.75,13.5,11.25
11.25,11.5,11.75,11.25
11.75,11.75,12.25,11.5
11.75,12.25,12.25,11.75
12.25,12.25,12.5,12
12.5,12.5,13,12.5
13,14,14,12.75
13.5,12.75,14.25,12.75
13,12.25,13,12.25
12.25,12.25,12.5,12
12,12,12.25,12
11.5,11.5,11.75,11.25
11.75,11,11.75,11
11.5,11.75,11.75,11.25
11.5,12,12.25,11.5
12,12,12,12
12,12,12,12
13.75,13.75,13.75,13.75
12,12,12,12
10,10,10,10
12,11.5,12,11.5
12,12,12,11
11.25,11.25,11.25,11.25
13.75,11.25,13.75,11.25
14,12,14,11
12,11,12,11
12,12,12,12
10,10,12.5,10
12.5,12,12.5,12
11.5,11.5,11.5,11.5
11,10.5,11,10.5
12,12,12,12
12.5,12.5,12.5,12.5
13,12,13,12
14,12.5,14,12
13,12.25,13,12
12,13,13,12
13,13,13,13
13,13,13,12
15,12.5,15,12.5
14,13.5,15,12
15,13,15,13
15.5,14,15.5,14
16,15,16,13.5
16,15,16,15
16,15,16,14
16.75,14,17,14
17,16,17,15
17,15,17,14
15,15,15,15
19,17,19,15
16,15,17.5,15
17,16,17,15
17,17,17,17
17,17,18,17
18,16,18,16
16.5,16.5,16.5,16.5
19,17,19,17
19,17,19,17
19,16.25,19,16.25
18,18,19,16.25
18,20,22.5,18
21,20,22.5,20
22.5,20,22.5,18.75
22,19,22.5,19
20,17.5,21,16.25
17,16,17.5,14.25
15,15,15,13.75
14,12.5,14,11.25
14,14,16.25,12.5
13.5,12.5,15,12.5
16.25,16.25,16.25,16.25
16.25,14,16.25,14
14,15,16.25,14
16,16,17,15
15,17,18,15
16.25,16.25,18.75,16.25
17,16.25,21.25,16.25
